date,open,high,low,close,volume
2025-01-14,126800.0,128100.0,125200.0,127200.0,267356.0
2025-01-15,126800.0,128500.0,124600.0,125100.0,209376.0
2025-01-16,127000.0,128500.0,125400.0,127600.0,208716.0
2025-01-17,127100.0,130400.0,126600.0,128800.0,298005.0
2025-01-20,130000.0,131200.0,125900.0,129400.0,233023.0
2025-01-21,129400.0,129400.0,123300.0,124600.0,277474.0
2025-01-22,125900.0,129100.0,125100.0,127900.0,233401.0
2025-01-23,128800.0,128800.0,126100.0,127100.0,168921.0
2025-01-24,128800.0,129800.0,126800.0,127100.0,143727.0
2025-01-31,129300.0,129800.0,126100.0,127500.0,176246.0
2025-02-03,124800.0,124800.0,120300.0,120900.0,234451.0
2025-02-04,123100.0,126900.0,122000.0,123400.0,195019.0
2025-02-05,123500.0,126400.0,122900.0,125800.0,155635.0
2025-02-06,124500.0,125500.0,120900.0,124500.0,180135.0
2025-02-07,123600.0,125100.0,121100.0,121100.0,136542.0
2025-02-10,120900.0,123400.0,120000.0,122100.0,185265.0
2025-02-11,123400.0,124200.0,120500.0,120900.0,191701.0
2025-02-12,121600.0,123500.0,120200.0,121900.0,157638.0
2025-02-13,122100.0,124300.0,120300.0,124300.0,393847.0
2025-02-14,123700.0,124000.0,121400.0,122000.0,158652.0
2025-02-17,121800.0,128500.0,120700.0,128500.0,331331.0
2025-02-18,128100.0,129400.0,126700.0,128800.0,207974.0
2025-02-19,129300.0,130200.0,127800.0,130000.0,248643.0
2025-02-20,130000.0,133200.0,128600.0,131400.0,341348.0
2025-02-21,132500.0,133400.0,130900.0,132400.0,243030.0
2025-02-24,132700.0,134000.0,131600.0,133900.0,247440.0
2025-02-25,132700.0,132700.0,128000.0,128800.0,227745.0
2025-02-26,128800.0,131500.0,128200.0,130800.0,178693.0
2025-02-27,130700.0,132100.0,129300.0,132100.0,251609.0
2025-02-28,130500.0,130800.0,125700.0,125700.0,814483.0
2025-03-04,125500.0,126800.0,122600.0,124200.0,197545.0
2025-03-05,124000.0,127400.0,124000.0,126700.0,168056.0
2025-03-06,127700.0,129900.0,123800.0,126500.0,196054.0
2025-03-07,125100.0,128300.0,124000.0,128000.0,181312.0
2025-03-10,130000.0,135700.0,129100.0,135700.0,886360.0
2025-03-11,133400.0,137000.0,131000.0,134400.0,373162.0
2025-03-12,134100.0,138600.0,133100.0,138600.0,390033.0
2025-03-13,138600.0,140200.0,135600.0,139200.0,1044354.0
2025-03-14,137500.0,137500.0,130800.0,132000.0,331659.0
2025-03-17,130600.0,132000.0,125200.0,126200.0,369244.0
2025-03-18,127100.0,128000.0,125200.0,126100.0,181875.0
2025-03-19,126100.0,128300.0,123300.0,124600.0,316698.0
2025-03-20,131700.0,133500.0,124300.0,125200.0,616815.0
2025-03-21,125200.0,125700.0,121100.0,123400.0,353512.0
2025-03-24,123800.0,127000.0,123400.0,125500.0,251897.0
2025-03-25,125500.0,127300.0,123500.0,123600.0,164525.0
2025-03-26,124100.0,126400.0,123800.0,126000.0,155824.0
2025-03-27,125800.0,125800.0,121200.0,122000.0,169341.0
2025-03-28,121900.0,122400.0,119700.0,120100.0,154803.0
2025-03-31,121000.0,121000.0,111600.0,112100.0,371174.0
2025-04-01,112600.0,114100.0,109400.0,110300.0,356457.0
2025-04-02,110400.0,111500.0,104750.0,105200.0,534251.0
2025-04-03,104000.0,104100.0,101800.0,102800.0,467185.0
2025-04-04,102500.0,106000.0,100000.0,103400.0,487288.0
2025-04-07,100800.0,102300.0,97000.0,98400.0,536911.0
2025-04-08,99200.0,100200.0,96300.0,96700.0,427735.0
2025-04-09,96500.0,97900.0,92600.0,93500.0,450056.0
2025-04-10,100100.0,102300.0,97000.0,101000.0,822343.0
2025-04-11,98200.0,99700.0,96000.0,97400.0,495355.0
2025-04-14,97600.0,99900.0,97200.0,98100.0,299182.0
2025-04-15,98100.0,98600.0,97000.0,98100.0,196305.0
2025-04-16,98100.0,99000.0,93500.0,94900.0,393020.0
2025-04-17,94500.0,96600.0,93000.0,93800.0,375198.0
2025-04-18,93400.0,94300.0,93000.0,93500.0,253964.0
2025-04-21,93700.0,94100.0,92200.0,92400.0,272854.0
2025-04-22,92000.0,93200.0,91600.0,92400.0,198701.0
2025-04-23,94200.0,96100.0,92800.0,96100.0,380191.0
2025-04-24,96000.0,97000.0,94000.0,94500.0,235528.0
2025-04-25,94800.0,97000.0,94500.0,95500.0,275265.0
2025-04-28,95900.0,96700.0,95300.0,95700.0,223930.0
2025-04-29,95900.0,97900.0,95000.0,97000.0,339077.0
2025-04-30,97700.0,97700.0,93400.0,94200.0,367493.0
2025-05-02,94900.0,94900.0,91900.0,93400.0,247955.0
2025-05-07,93400.0,94700.0,92600.0,93300.0,237616.0
2025-05-08,93300.0,94000.0,92600.0,93400.0,344946.0
2025-05-09,94000.0,94000.0,90800.0,91300.0,435770.0
2025-05-12,91500.0,93000.0,91000.0,92900.0,280599.0
2025-05-13,93500.0,93800.0,90100.0,90400.0,461144.0
2025-05-14,90400.0,90800.0,88900.0,90200.0,381749.0
2025-05-15,90200.0,90500.0,88200.0,88300.0,371813.0
2025-05-16,88400.0,88800.0,87200.0,87500.0,295885.0
2025-05-19,87000.0,89500.0,86200.0,87500.0,309184.0
2025-05-20,88100.0,88800.0,83800.0,84300.0,465688.0
2025-05-21,85700.0,86200.0,84100.0,84500.0,279668.0
2025-05-22,84300.0,85400.0,81500.0,84200.0,422186.0
2025-05-23,84600.0,85300.0,80800.0,81000.0,460316.0
2025-05-26,81100.0,84300.0,80300.0,82800.0,411270.0
2025-05-27,83500.0,83500.0,81400.0,82100.0,243637.0
2025-05-28,82700.0,87300.0,81800.0,86900.0,557866.0
2025-05-29,86800.0,95800.0,86000.0,89800.0,1003968.0
2025-05-30,89200.0,93000.0,88100.0,89700.0,798582.0
2025-06-02,88200.0,90700.0,87000.0,87800.0,425461.0
2025-06-04,87700.0,91800.0,87700.0,91000.0,489872.0
2025-06-05,91000.0,93200.0,88000.0,91800.0,417196.0
2025-06-09,89400.0,94500.0,88000.0,93500.0,566902.0
2025-06-10,94100.0,95900.0,92600.0,94500.0,448507.0
2025-06-11,95700.0,95700.0,93100.0,94000.0,547229.0
2025-06-12,94600.0,97500.0,93700.0,94900.0,718869.0
2025-06-13,95500.0,98800.0,92500.0,92800.0,1241797.0
2025-06-16,92800.0,95200.0,91100.0,92900.0,773368.0
2025-06-17,92900.0,93500.0,90900.0,91100.0,608521.0
2025-06-18,91500.0,102200.0,91100.0,101900.0,2163519.0
2025-06-19,101800.0,102300.0,97500.0,101000.0,799478.0
2025-06-20,101500.0,104400.0,99500.0,102500.0,751343.0
2025-06-23,103300.0,116000.0,102400.0,103000.0,1952809.0
2025-06-24,102800.0,103000.0,98000.0,102500.0,901136.0
2025-06-25,102400.0,103200.0,99900.0,100300.0,501825.0
2025-06-26,102500.0,106700.0,98600.0,99900.0,393958.0
2025-06-27,100000.0,100500.0,97700.0,97900.0,337325.0
2025-06-30,105100.0,127100.0,100700.0,127100.0,7105000.0
2025-07-01,127000.0,129000.0,116900.0,121200.0,4607730.0
2025-07-02,123000.0,123000.0,115000.0,115900.0,2009094.0
2025-07-03,116800.0,121300.0,116100.0,118500.0,1202103.0
2025-07-04,118000.0,119200.0,114000.0,114300.0,748903.0
2025-07-07,114300.0,115100.0,111700.0,112800.0,546558.0
2025-07-08,112100.0,117400.0,111400.0,113700.0,680273.0
2025-07-09,114500.0,118700.0,113400.0,116700.0,864542.0
2025-07-10,117200.0,121000.0,114200.0,117800.0,793988.0
2025-07-11,118400.0,119500.0,115800.0,115900.0,759084.0
2025-07-14,116000.0,117200.0,115100.0,115900.0,337524.0
