date,open,high,low,close,volume
2024-12-27,18130.0,18180.0,17430.0,17620.0,4586870.0
2024-12-30,17600.0,17840.0,17500.0,17550.0,2594742.0
2025-01-02,17600.0,18240.0,17600.0,18060.0,3032474.0
2025-01-03,18220.0,18370.0,17960.0,18200.0,4544088.0
2025-01-06,18500.0,18740.0,18190.0,18630.0,5055167.0
2025-01-07,18900.0,19080.0,18740.0,18980.0,4591740.0
2025-01-08,18690.0,18900.0,18370.0,18900.0,3834048.0
2025-01-09,19060.0,19060.0,18350.0,18830.0,4165547.0
2025-01-10,19770.0,20550.0,19300.0,20000.0,21673672.0
2025-01-13,20300.0,20550.0,19820.0,20100.0,7574561.0
2025-01-14,19940.0,20200.0,19830.0,20100.0,3913984.0
2025-01-15,20200.0,20600.0,19900.0,20300.0,5122024.0
2025-01-16,21000.0,21100.0,20600.0,20800.0,6025092.0
2025-01-17,21500.0,22000.0,21150.0,21750.0,13756111.0
2025-01-20,22100.0,22900.0,21600.0,21900.0,16311734.0
2025-01-21,22150.0,22350.0,21700.0,22050.0,6325422.0
2025-01-22,22550.0,24250.0,22500.0,23950.0,31258484.0
2025-01-23,24050.0,24100.0,23400.0,23850.0,10160667.0
2025-01-24,24900.0,25150.0,24300.0,24700.0,15520011.0
2025-01-31,23500.0,24100.0,23150.0,23900.0,15303404.0
2025-02-03,23150.0,23800.0,23100.0,23350.0,9026940.0
2025-02-04,24000.0,24750.0,23650.0,24400.0,9612429.0
2025-02-05,24600.0,24600.0,23700.0,23950.0,5969958.0
2025-02-06,24500.0,24500.0,23850.0,24000.0,5496725.0
2025-02-07,23250.0,23650.0,22700.0,23200.0,8864252.0
2025-02-10,23600.0,23800.0,22900.0,23000.0,5482455.0
2025-02-11,23050.0,23950.0,23050.0,23550.0,5280321.0
2025-02-12,23600.0,24350.0,23350.0,24250.0,7299965.0
2025-02-13,24500.0,24650.0,24050.0,24550.0,6884176.0
2025-02-14,24550.0,28250.0,24450.0,27600.0,55550815.0
2025-02-17,26900.0,28700.0,26150.0,28200.0,29333641.0
2025-02-18,29400.0,30550.0,29050.0,30300.0,35485391.0
2025-02-19,30900.0,30900.0,29500.0,29850.0,17987673.0
2025-02-20,29400.0,29800.0,28100.0,28650.0,17575818.0
2025-02-21,28750.0,29450.0,28300.0,28950.0,10117896.0
2025-02-24,28250.0,28750.0,27500.0,28100.0,9711056.0
2025-02-25,27700.0,28600.0,27400.0,28250.0,8160438.0
2025-02-26,28000.0,28200.0,27200.0,27600.0,7857812.0
2025-02-27,28000.0,28200.0,26900.0,27050.0,6824895.0
2025-02-28,26500.0,26900.0,25250.0,25400.0,13565445.0
2025-03-04,24750.0,25850.0,24700.0,25500.0,9094716.0
2025-03-05,26550.0,27200.0,25650.0,26900.0,13199012.0
2025-03-06,27000.0,27400.0,26325.0,26500.0,7474904.0
2025-03-07,25850.0,26700.0,25350.0,26350.0,7395091.0
2025-03-10,26300.0,26600.0,25650.0,26250.0,6310178.0
2025-03-11,25150.0,25700.0,24650.0,25550.0,8281822.0
2025-03-12,26050.0,26950.0,25800.0,26250.0,9482846.0
2025-03-13,26350.0,27150.0,25850.0,25850.0,9559895.0
2025-03-14,26400.0,27100.0,26000.0,26750.0,11307695.0
2025-03-17,27100.0,27100.0,25550.0,25600.0,12152675.0
2025-03-18,25300.0,26200.0,24750.0,25800.0,9464041.0
2025-03-19,26050.0,27400.0,26000.0,26600.0,15416506.0
2025-03-20,27050.0,27100.0,25450.0,25500.0,7791782.0
2025-03-21,25250.0,27650.0,25250.0,27000.0,16078140.0
2025-03-24,27000.0,27300.0,26500.0,26850.0,5917910.0
2025-03-25,27200.0,27750.0,26350.0,26450.0,9221337.0
2025-03-26,26550.0,27050.0,25700.0,25800.0,6204133.0
2025-03-27,25800.0,25850.0,24950.0,25100.0,5307769.0
2025-03-28,25100.0,25150.0,24100.0,24250.0,6547807.0
2025-03-31,24000.0,24000.0,23200.0,23250.0,6396900.0
2025-04-01,23600.0,24350.0,23500.0,24000.0,5127798.0
2025-04-02,24300.0,24700.0,23650.0,23900.0,5412402.0
2025-04-03,23300.0,23950.0,22900.0,23450.0,4956186.0
2025-04-04,23000.0,24250.0,22250.0,22850.0,13909997.0
2025-04-07,22350.0,22400.0,20100.0,20750.0,11419950.0
2025-04-08,21200.0,21750.0,20550.0,20950.0,7464982.0
2025-04-09,20500.0,21100.0,19960.0,20400.0,7319395.0
2025-04-10,21600.0,22900.0,21400.0,21950.0,7581847.0
2025-04-11,22100.0,23450.0,21350.0,23400.0,7183767.0
2025-04-14,23550.0,23950.0,22950.0,23450.0,5199665.0
2025-04-15,23350.0,24350.0,22900.0,24150.0,6405369.0
2025-04-16,23900.0,24450.0,23200.0,23400.0,5545183.0
2025-04-17,23050.0,24650.0,22900.0,24650.0,8698030.0
2025-04-18,24550.0,26200.0,24550.0,26150.0,15286421.0
2025-04-21,26050.0,26850.0,25600.0,25800.0,9719468.0
2025-04-22,26450.0,26450.0,25350.0,25850.0,6178242.0
2025-04-23,26300.0,26400.0,25600.0,25800.0,5045966.0
2025-04-24,25900.0,26950.0,25700.0,26950.0,12447103.0
2025-04-25,28250.0,29000.0,27350.0,27800.0,12588739.0
2025-04-28,28000.0,28500.0,27650.0,28350.0,9625538.0
2025-04-29,28300.0,29000.0,28050.0,28950.0,9326476.0
2025-04-30,29200.0,29900.0,27550.0,28400.0,14756724.0
2025-05-02,28850.0,30250.0,27050.0,27500.0,22010938.0
2025-05-07,27000.0,27500.0,23800.0,27400.0,27144622.0
2025-05-08,27500.0,28000.0,26600.0,27800.0,11533846.0
2025-05-09,27850.0,28700.0,27600.0,27750.0,9873221.0
2025-05-12,28550.0,30150.0,28150.0,29350.0,26281399.0
2025-05-13,29100.0,29950.0,28450.0,29500.0,15124382.0
2025-05-14,29850.0,31450.0,29850.0,31400.0,29338877.0
2025-05-15,31450.0,32750.0,31100.0,31800.0,18527715.0
2025-05-16,32000.0,34950.0,31900.0,34750.0,36831135.0
2025-05-19,34450.0,35450.0,33550.0,33750.0,23018022.0
2025-05-20,34700.0,37750.0,34300.0,37700.0,31723281.0
2025-05-21,37700.0,39300.0,37100.0,39000.0,35118979.0
2025-05-22,38500.0,40000.0,37600.0,37950.0,20513737.0
2025-05-23,38800.0,41400.0,38750.0,40850.0,34129399.0
2025-05-26,41250.0,43450.0,40150.0,41500.0,34261357.0
2025-05-27,41650.0,42950.0,40200.0,42850.0,24917452.0
2025-05-28,43500.0,44000.0,39100.0,39600.0,47887327.0
2025-05-29,39800.0,42650.0,39250.0,42550.0,28624059.0
2025-05-30,42200.0,42350.0,39850.0,40000.0,24017888.0
2025-06-02,40100.0,41850.0,39150.0,40650.0,20998461.0
2025-06-04,41000.0,44650.0,40100.0,44300.0,28049669.0
2025-06-05,44500.0,46700.0,43100.0,45350.0,44581736.0
2025-06-09,45900.0,48200.0,45800.0,47600.0,27770683.0
2025-06-10,48000.0,48650.0,45800.0,48050.0,23948578.0
2025-06-11,48500.0,52000.0,47250.0,52000.0,30869101.0
2025-06-12,52500.0,56300.0,52300.0,55300.0,37088559.0
2025-06-13,55500.0,55900.0,52400.0,54200.0,29407221.0
2025-06-16,54600.0,61200.0,53400.0,61100.0,34445380.0
2025-06-17,61300.0,64300.0,56500.0,58100.0,48711424.0
2025-06-18,57800.0,62300.0,57200.0,60600.0,32759949.0
2025-06-19,61000.0,61600.0,59200.0,60500.0,18207604.0
2025-06-20,60900.0,61200.0,58200.0,60300.0,19876623.0
2025-06-23,59000.0,69500.0,58300.0,69100.0,57018688.0
2025-06-24,69800.0,71400.0,66900.0,68700.0,30618271.0
2025-06-25,69800.0,70500.0,64200.0,65100.0,24677629.0
2025-06-26,65000.0,67100.0,62500.0,63300.0,27358095.0
2025-06-27,64600.0,66500.0,63400.0,66300.0,16244672.0
2025-06-30,67600.0,74100.0,66800.0,67700.0,27856330.0
