date,open,high,low,close,volume
2026-07-29,38.99,39.45,36.6102,36.84,8546049.0
2026-07-30,38.15,41.57,37.6,41.09,10050479.0
2026-07-31,42.04,42.48,38.83,38.83,8814178.0
2026-08-03,38.8,42.05,38.01,41.22,8476740.0
2026-08-04,42.11,44.24,41.7,43.33,8748129.0
2026-08-05,43.03,44.16,42.42,42.99,5182834.0
2026-08-06,43.34,44.03,41.6002,42.19,10883498.0
2026-08-07,44.29,49.48,43.85,48.42,22102724.0
2026-08-10,47.23,47.45,44.13,44.49,14239371.0
2026-08-11,45.0,47.41,44.27,47.01,10907601.0
2026-08-12,47.92,48.19,44.51,45.13,8916254.0
2026-08-13,44.92,47.72,44.38,46.45,9169084.0
2026-08-14,46.51,47.26,44.315,44.38,8008228.0
2026-08-17,44.1,44.658,43.5,43.88,6159437.0
2026-08-18,42.07,42.99,41.17,41.36,7743764.0
2026-08-19,41.15,43.02,40.3,42.94,7707778.0
2026-08-20,42.3,42.83,40.77,41.66,6367798.0
2026-08-21,42.0,42.11,41.89,42.04,3304.0
