date,open,high,low,close,volume
2025-01-14,117821.0,128943.0,117329.0,125301.0,1075033.0
2025-01-15,125597.0,133865.0,124711.0,127270.0,980525.0
2025-01-16,132585.0,134455.0,128845.0,129239.0,687584.0
2025-01-17,127959.0,132487.0,126089.0,128057.0,579528.0
2025-01-20,130420.0,137408.0,130223.0,135833.0,1336538.0
2025-01-21,133077.0,136326.0,121364.0,124120.0,1882222.0
2025-01-22,124809.0,130321.0,124809.0,128550.0,874161.0
2025-01-23,127270.0,130912.0,123825.0,129140.0,709292.0
2025-01-24,129140.0,130912.0,126581.0,127565.0,465020.0
2025-01-31,125990.0,131601.0,123923.0,128943.0,493568.0
2025-02-03,126187.0,126483.0,117132.0,117132.0,763450.0
2025-02-04,120183.0,124219.0,118313.0,118411.0,605648.0
2025-02-05,119199.0,123431.0,119199.0,121659.0,429648.0
2025-02-06,122250.0,124022.0,119494.0,120774.0,413291.0
2025-02-07,121463.0,128451.0,118903.0,119199.0,884899.0
2025-02-10,116738.0,119888.0,114966.0,118805.0,528615.0
2025-02-11,119002.0,122053.0,116738.0,118805.0,685375.0
2025-02-12,118707.0,121561.0,116640.0,119297.0,581510.0
2025-02-13,120872.0,132191.0,120774.0,129042.0,2008633.0
2025-02-14,127762.0,129337.0,123431.0,125990.0,964039.0
2025-02-17,126483.0,131601.0,125006.0,128550.0,951736.0
2025-02-18,129632.0,129632.0,126089.0,126384.0,514768.0
2025-02-19,126876.0,135243.0,126483.0,133077.0,1384474.0
2025-02-20,134455.0,138097.0,131995.0,133471.0,976870.0
2025-02-21,134554.0,137310.0,133176.0,135243.0,734001.0
2025-02-24,133668.0,139475.0,132290.0,138589.0,904217.0
2025-02-25,137310.0,137704.0,131010.0,131010.0,726521.0
2025-02-26,130912.0,138786.0,130617.0,136424.0,903978.0
2025-02-27,136424.0,136818.0,130715.0,131896.0,922015.0
2025-02-28,129140.0,129829.0,115163.0,117132.0,2530018.0
2025-03-04,116049.0,116049.0,109749.0,110143.0,1065594.0
2025-03-05,111324.0,113293.0,108962.0,110931.0,686312.0
2025-03-06,112801.0,116738.0,110931.0,111127.0,831817.0
2025-03-07,109553.0,115655.0,109553.0,114868.0,738074.0
2025-03-10,114966.0,121955.0,113687.0,121069.0,1020062.0
2025-03-11,115852.0,118510.0,115754.0,117132.0,619071.0
2025-03-12,118903.0,120183.0,117230.0,117525.0,550825.0
