date,prediction,position,asset_return,strategy_return,cost,equity,buy_hold_equity
2023-12-18,0.06783652396540427,0.0,0.0,0.0,0.0,1.0,1.0
2023-12-19,0.058252533167476396,0.0065926848473340845,0.010291595197255532,6.356399856107564e-05,4.285245150767155e-06,1.0000635639985611,1.0102915951972555
2023-12-20,0.05955608249865027,0.01233002358695271,-0.00339558573853993,-4.5596922428469676e-05,3.729270180752106e-06,1.00001796417781,1.006861063464837
2023-12-21,0.0422100293139503,0.018301128913004484,0.008517887563884052,0.00015200573991118612,3.881218461933653e-06,1.0001699726483793,1.015437392795883
2023-12-22,0.0635912667501319,0.02255362307541373,-0.010135135135135087,-0.00023134813886178514,2.764121205566009e-06,0.9999385851866616,1.0051457975986275
2023-12-26,0.06881702914192586,0.02898373451228605,-0.017064846416382284,-0.0004987825504593271,4.179572433967009e-06,0.9994398332688395,0.9879931389365348
2023-12-27,0.0529551803680368,0.03594890166414782,0.06770833333333326,0.002429512858194629,4.527358648710149e-06,1.001867985194758,1.054888507718696
2023-12-28,0.05064026538473082,0.04128595531612383,0.003252032520325132,0.00013079418444694054,3.469084873784406e-06,1.001999023700805,1.0583190394511144
2024-01-02,0.05261959676404567,0.04622504356333154,-0.014586709886547866,-0.000677481707312039,3.210407360685014e-06,1.001320187691503,1.0428816466552309
2024-01-03,0.053491054733240805,0.051406778909370114,-0.021381578947368474,-0.0011025262296555387,3.3681279749250722e-06,1.0002162059202895,1.0205831903945104
2024-01-04,0.04970230411242045,0.05668867769800487,-0.008403361344537785,-0.0004798086770529879,3.4332342126125903e-06,0.9997362935057599,1.012006861063464
2024-01-05,0.048173964749851486,0.06157681727730943,-0.003389830508474523,-0.00021191226454793258,3.177290726547965e-06,0.9995244371238523,1.0085763293310457
2024-01-08,0.051541348734160455,0.06634582750730345,-0.011904761904761862,-0.0007929311364983439,3.099856649496109e-06,0.9987318830759658,0.9965694682675809
2024-01-09,0.04081687671036612,0.07148389189551976,0.010327022375215211,0.0007348760092201573,3.3397418523406065e-06,0.9994658271764816,1.0068610634648365
2024-01-10,0.06379871108300898,0.07556271965909385,-0.005110732538330498,-0.0003888320880927997,2.6512380463231556e-06,0.9990772027919231,1.0017152658662087
2024-01-11,0.04203416803046347,0.0819685497592716,0.010273972602739656,0.0008379788449479432,4.163789565115541e-06,0.9999144083523326,1.0120068610634643
