date,prediction,position,asset_return,strategy_return,cost,equity,buy_hold_equity
2024-02-15,-0.07868281159819891,0.0,-0.0018565792527269753,-0.0,0.0,1.0,0.998143420747273
2024-02-16,-0.07816999266778812,-0.01831048339725532,-0.01813531736805396,0.00030460070247582515,2.7465725095882983e-05,1.0003046007024758,0.9800417730331862
2024-02-20,-0.0741189659232113,-0.037004409611919975,-0.01073486463019968,0.00036919643858242387,2.804088932199698e-05,1.0006739095985528,0.969521157267734
2024-02-21,-0.07224759632056972,-0.05477435377611998,7.978935609997961e-05,-3.1025326664889104e-05,2.6654916246300005e-05,1.0006428633636226,0.9695985147365977
2024-02-22,-0.08131652875869791,-0.07268869401665148,0.02975905536939516,-0.0021900183803313517,2.6871510360797258e-05,0.9984514371007088,0.9984528506227275
2024-02-23,-0.0836855414331965,-0.09344490935164636,0.003563957542418894,-0.0003641680124869422,3.113432300249231e-05,0.9980878330252951,1.002011294190454
2024-02-26,-0.08299482148822596,-0.11502245139718892,0.008569443372191676,-0.0010180446968471937,3.236631306831384e-05,0.997071734999896,1.0105979732343155
2024-02-27,-0.0825538823829982,-0.13721530161816242,-0.015691977954684466,0.0021198902127061246,3.3289275331460253e-05,0.9991854176122883,0.9947396921172739
2024-02-28,-0.07842958463147279,-0.1597651477330683,-0.009409751924722043,0.001469525637212382,3.3824769172358815e-05,1.0006537461997982,0.9853794383847759
2024-02-29,-0.0776928642984902,-0.18138639229812817,0.0101271785209609,-0.001869364242923781,3.243186684758981e-05,0.9987831598671045,0.9953585518681828
2024-03-01,-0.08668929230106182,-0.20349180057495309,0.04064661537265879,-0.008304411061875142,3.3158112415237373e-05,0.9904888539458895,1.0358165080838555
2024-03-04,-0.0865516732869035,-0.22775907889911484,0.0325616131441373,-0.007452603934664266,3.640091748624264e-05,0.9831071328157313,1.069544364508393
2024-03-05,-0.08405512874940686,-0.25074445893461494,-0.02379574714306376,0.005932173672279183,3.447807005325015e-05,0.9889390950660507,1.0440937572522626
2024-03-06,-0.08733412989975671,-0.27193581331722105,0.0488997555012225,-0.013329381814812103,3.178703157390916e-05,0.9757571482763205,1.095149686702251
2024-03-07,-0.08650556522756037,-0.2934808311213918,0.053895599350144874,-0.015849642817772316,3.231752670625609e-05,0.9602917459992527,1.1541734354451922
2024-03-08,-0.07760274536752014,-0.31345912680282223,-0.018967828418230415,0.005915671489802117,2.9967443522145672e-05,0.9659725165029528,1.1322812717567883
2024-03-11,-0.0781602889505221,-0.3299978277745148,-0.050215208034433245,0.016546101521150797,2.4808051457538866e-05,0.9819555958276521,1.0754235321420285
2024-03-12,-0.09063074369672425,-0.3464032354368401,0.03869946770248878,-0.013430228933319098,2.4608111493487933e-05,0.968767707373333,1.1170418503906554
2024-03-13,-0.09059449174296257,-0.3642010755347422,-0.015650969529085956,0.0056734031755077295,2.6696760146853126e-05,0.9742639171606742,1.0995590624274774
2024-03-14,-0.08756653179199657,-0.3819885353510568,-0.017728999577880877,0.006745593392269749,2.668118972447195e-05,0.9808359054026001,1.0800649802738456
2024-03-15,-0.0771105400129236,-0.3991849202239289,-0.01890846583584027,0.0075221798489274756,2.5794577309308093e-05,0.9882139294853242,1.0596426084938502
2024-03-18,-0.07966545871652703,-0.3963987833864179,-0.0024821141772521926,0.0009797278348326823,4.1792052562665e-06,0.9891821101788103,1.057012454552487
2024-03-19,-0.07821931597929145,-0.3942013552148829,-0.012953747072599442,0.00510308850887222,3.2961422573024314e-06,0.9942299940384458,1.0433201825636267
2024-03-20,-0.08078511521743456,-0.39340699350541797,0.013939349002743295,-0.005485028925156184,1.1915425641974287e-06,0.9887766137628871,1.057863386709987
2024-03-21,-0.08218000406383838,-0.3935957935786033,0.019744058500914097,-0.007771461574239431,2.832001097780035e-07,0.9810923743035221,1.078749903303164
2024-03-22,-0.0837654535572205,-0.3918010464626079,0.007816421656507755,-0.0030651743052867225,2.6921206739931313e-06,0.9780851551666943,1.0871818674092986
2024-03-25,-0.07928741612745849,-0.3899631225383764,-0.0022057777145296775,0.0008574150792972091,2.7568858863472323e-06,0.978923780127571,1.0847837858745264
