date,prediction,position,asset_return,strategy_return,cost,equity,buy_hold_equity
2024-01-16,-0.007034336557220953,0.0,-0.001879699248120481,-0.0,0.0,1.0,0.9981203007518795
2024-01-17,-0.006647474844188399,-0.0037585306535770657,0.0,-5.637795980365599e-06,5.637795980365599e-06,0.9999943622040196,0.9981203007518795
2024-01-18,-0.005767619598924717,-0.007460782492115413,0.0014124293785311437,-1.609120613650213e-05,5.55337775780752e-06,0.999978271088602,0.9995300751879698
2024-01-19,-0.007996939513037309,-0.010806392635756548,-0.00047014574518089436,6.216430299338786e-08,5.018415215461703e-06,0.9999783332515543,0.9990601503759398
2024-01-22,-0.009634422190792228,-0.015576611907785422,0.0018814675446847673,-3.646221866869186e-05,7.1553289080433115e-06,0.9999418718229033,1.00093984962406
2024-01-23,-0.012645218177277954,-0.021530370730994338,0.012206572769952961,-0.00027174267532676115,8.930638234813374e-06,0.9996701449434828,1.0131578947368418
2024-01-24,-0.014522330715774712,-0.02944954448636023,0.0009276437847867136,-3.919744754062074e-05,1.187876063304884e-05,0.9996309604254184,1.014097744360902
2024-01-25,-0.014896200505246772,-0.03518804862316882,-0.000926784059314123,2.400396633711025e-05,8.607756205212887e-06,0.9996549555333419,1.013157894736842
2024-01-26,-0.012541248488596246,-0.041416647656257806,-0.002782931354359919,0.0001059167888054436,9.342898549633477e-06,0.9997608357761454,1.0103383458646615
2024-01-29,-0.016531232953697534,-0.0469629791074792,0.04744186046511634,-0.002236330599020034,8.319497176832093e-06,0.9975250400273973,1.0582706766917294
2024-01-30,-0.020606284196979692,-0.05465505044196995,-0.003552397868561208,0.00018261837769442324,1.1538107001736124e-05,0.9977072064319167,1.0545112781954888
2024-01-31,-0.022097357187762897,-0.057530815990646536,-0.00891265597147961,0.0005084387223601157,4.313648323014879e-06,0.9982144794092445,1.0451127819548873
2024-02-01,-0.021917827229716632,-0.060606212429077516,0.0026978417266187993,-0.0001681190634411347,4.61309465764647e-06,0.9980466605258528,1.0479323308270678
2024-02-02,-0.008267447273429667,-0.06381268441206238,-0.04663677130044841,0.002971207861018565,4.809707974477294e-06,1.0010120646092704,0.99906015037594
2024-02-05,-0.010665096859155818,-0.06381268441206238,0.0009407337723423836,-6.003074733025346e-05,0.0,1.0009519731069452,1.0
2024-02-06,-0.012065461163859311,-0.06381268441206238,0.001879699248120259,-0.00011994865490988903,0.0,1.0008319102641416,1.0018796992481203
2024-02-07,-0.008928718276216207,-0.06574233443742426,-0.0028142589118198558,0.00018212147553631984,2.8944750380428263e-06,1.001014183248403,0.9990601503759399
2024-02-08,-0.007149887604375837,-0.06574233443742426,-0.0018814675446849893,0.00012369206855584005,0.0,1.0011380007633828,0.9971804511278194
2024-02-09,-0.009347892882145157,-0.06574233443742426,0.0,-0.0,0.0,1.0011380007633828,0.9971804511278194
2024-02-12,-0.011692208610189483,-0.06762370240930475,0.004712535344015167,-0.000321501139654833,2.8220519578207315e-06,1.0008161337551855,1.0018796992481203
2024-02-13,-0.006786055950870418,-0.07016205068296139,-0.0028142589118198558,0.00019364665399559554,3.8075224104849524e-06,1.001009938450752,0.9990601503759399
2024-02-14,-0.009059587999965682,-0.07016205068296139,0.0,-0.0,0.0,1.001009938450752,0.9990601503759399
2024-02-15,-0.009521632288323692,-0.07240325496627345,0.002822201317027151,-0.00020769836794783765,3.3618064249680974e-06,1.0008020303202363,1.0018796992481203
2024-02-16,-0.008029667727224922,-0.07493558763390078,-0.0028142589118198558,0.00020708964630972206,3.79849900144099e-06,1.0010092860587214,0.9990601503759399
