date,prediction,position,asset_return,strategy_return,cost,equity,buy_hold_equity
2026-05-15,0.048319454598279896,0.0,0.018000752140708176,0.0,0.0,1.0,1.0180007521407082
2026-05-18,0.04768751824826139,0.03484284174238176,-0.05299763428790638,-0.00189885244682772,5.226426261357264e-05,0.9981011475531723,0.9640491205739413
2026-05-19,0.050753422811447714,0.06898161245928688,0.0377191468931215,0.002550719417200865,5.120815607535769e-05,1.0006470235305667,1.0004122309650545
2026-05-20,0.048966968845046914,0.10610516945487625,0.006701414743112366,0.0006553694114119596,5.568533549338404e-05,1.001302816981409,1.0071164082388337
2026-05-21,0.0513096831709468,0.14281284729178906,0.10748549434135701,0.015295247972699306,5.5061516755369215e-05,1.0166179918629021,1.1153668132376766
2026-05-22,0.04767233822270758,0.18027654461015322,-0.041206297333748254,-0.007484724445484251,5.619554597754624e-05,1.0090088863274869,1.0694066766952097
2026-05-26,0.04313877405856757,0.1802762511829375,0.07497176554923612,0.013515628397641569,4.4014082357934914e-10,1.0226462754850074,1.1495819833371907
2026-05-27,0.046899011302757115,0.17779433351698573,0.00024535245824286456,3.989940029111653e-05,3.7228764989276494e-06,1.022687078458109,1.1498640361027543
2026-05-28,0.04538465693520543,0.1758799349093974,0.032516950325169436,0.005716207508731527,2.871597911382487e-06,1.028532970015074,1.1872541078454064
2026-05-29,0.04516614116732267,0.17405604586497184,0.03249189834555688,0.005652675515107612,2.7358335666383542e-06,1.0343469331511592,1.2258302476278642
2026-06-01,0.04672491659993414,0.17213789096336432,0.039204002407108085,0.0067456170593298325,2.877232352411274e-06,1.0413242414686892,1.2738876996065729
2026-06-02,0.037881648336775056,0.1748879503419874,-0.025587164973913334,-0.004479011926417929,4.125089067934614e-06,1.0366601377718827,1.2412925248785005
2026-06-03,0.036149200700236826,0.17396276712987,0.06708382856743356,0.011668700672438387,1.3877748181761047e-06,1.0487566146185914,1.3245631798194866
2026-06-04,0.03652752140433734,0.16828400497730892,-0.039213759213759136,-0.006607566593936078,8.518143228841619e-06,1.0418268854466681,1.272622078222634
2026-06-05,0.03813773339615387,0.16311634157975025,-0.11386161120203675,-0.018580440960748484,7.751495096338004e-06,1.0224692825103059,1.1277192779449206
2026-06-08,0.029798764309858724,0.1553127592417275,0.05302311263884252,0.008223460554016513,1.1705373507034128e-05,1.030877518322723,1.1875144642443882
2026-06-09,0.028934206101851122,0.13969767631464597,0.0027649208282582993,0.00036283039051102843,2.342262439062229e-05,1.031251552015265,1.1907978477204355
2026-06-10,0.02893756051324067,0.1308326227845607,-0.0020102760941124176,-0.00027630727420895784,1.3297580295127898e-05,1.030966609709904,1.1884040152742426
2026-06-11,0.0318992080544379,0.12369435719158314,0.1450070896952953,0.017925851349692327,1.0707398389466342e-05,1.04944756390206,1.3607310229113638
2026-06-12,0.03368756020423453,0.11678769302351333,0.052399402607480106,0.006109245350085765,1.0359996252104723e-05,1.0558588965519875,1.4320325156213847
2026-06-15,0.03373155703234052,0.11356506547958553,0.06452199383869517,0.007322610513848939,4.833941315891696e-06,1.06359054000902,1.5244301087711187
2026-06-16,0.03457950392985239,0.11644886959028536,-0.055179186473485076,-0.006429879595914951,4.3257061660497425e-06,1.0567517808974078,1.4403132955334421
2026-06-17,0.034329095039819686,0.1197017069350624,-0.016444477919208667,-0.001973311332602386,4.879256017165553e-06,1.0546664806324153,1.4166280953482997
2026-06-18,0.025423591211325383,0.12268781917090125,0.1153512354502757,0.014147712347709722,4.479168353758292e-06,1.069587598623174,1.580037896320297
2026-06-22,0.023958160280691577,0.11808939541061966,0.040727772056299294,0.004802620342909491,6.897635640422388e-06,1.0747244217828453,1.6443893196019448
2026-06-23,0.025424406926636518,0.11112193526378344,-0.1363970216340551,-0.015167152198412595,1.0451190220254328e-05,1.058423912906314,1.4200995140013892
2026-06-24,0.028411507604010025,0.10253052467721122,-0.025025463434507955,-0.0025787610121103233,1.2887115879858344e-05,1.055694490585426,1.384560865540385
2026-06-25,0.028889904648500143,0.09591461146970336,0.2196650752692666,0.021059166478103585,9.923869811261789e-06,1.0779265366126813,1.6887005322841946
2026-06-26,0.027153106311181507,0.08699963539598692,-0.1046209850107066,-0.00911536001481106,1.3372464110574662e-05,1.0681008481619383,1.5120270192085177
2026-06-29,0.02771874581507834,0.08365565951143338,-0.019285314558212363,-0.001618341672079533,5.015963826830311e-06,1.0663722960493744,1.4828671025225653
2026-06-30,0.027557449137452165,0.08160052204032545,0.10892561902857523,0.008885304670090683,3.0827062066618936e-06,1.0758473387915173,1.6443893196019455
2026-07-01,0.02898254506736298,0.08063751187243767,-0.10621753682275381,-0.00856656240185773,1.4445152518316602e-06,1.066631025428887,1.4697263364961828
2026-07-02,0.02899055344795639,0.07767310948193562,-0.14133312338231097,-0.010982229769483907,4.446603585753078e-06,1.0549170384283668,1.262005322841936
2026-07-06,0.031855192955989285,0.07581654807712086,-0.000326647564469873,-2.7550132883126698e-05,2.7848421072221365e-06,1.0548879753237774,1.2615930918768816
2026-07-07,0.029400164388708013,0.07740552113108758,-0.07264837224766829,-0.005625768572736955,2.3834595809500703e-06,1.0489534197044428,1.1699404073131232
2026-07-08,0.02909315990336208,0.0771764141984903,0.06767633059281697,0.005222672860866307,3.43660398895905e-07,1.0544317602618463,1.249117681092341
2026-07-09,0.029972282544272436,0.07713098991507408,0.07589828506582985,0.005854041723558816,6.813642512433494e-08,1.0606044477810648,1.3439235709326558
2026-07-10,0.034350693338226324,0.07743705774068063,0.03102347882708112,0.002401907819511054,4.5910173840982284e-07,1.0631519218975982,1.3856167553807004
2026-07-13,0.0316834397178286,0.08140854187429292,-0.12628397845421524,-0.010286551774242704,5.957226200418428e-06,1.0522157546091129,1.2106355588984044
2026-07-14,0.030553650142449134,0.08136134719762876,0.05009050341403953,0.004075360047558683,7.07920149962335e-08,1.0565039126568587,1.2712769034945626
2026-07-15,0.035348436073037975,0.08218743855313788,-0.0812483644514228,-0.006678834097927528,1.2391370332636849e-06,1.0494476983004122,1.16798773432076
2026-07-16,0.03227459061758433,0.08553711141482714,-0.12626625386996904,-0.010805475134500924,5.024509292533889e-06,1.0381079172914678,1.0205102985420051
2026-07-17,0.030057381924398243,0.08613913275730528,-0.039870170365960855,-0.003435284930223598,9.03032013717206e-07,1.0345417208072505,0.9798223790789178
2026-07-20,0.027361593389063722,0.08321424122307573,0.026667749221298775,0.002214749179276302,4.387337301344322e-06,1.0368329712343354,1.0059520365656107
2026-07-21,0.030293312957348214,0.08134965612698139,0.14267227434487229,0.011603543579165569,2.7968776441415143e-06,1.0488639078003685,1.1494735015042825
2026-07-22,0.02898866606561052,0.0807040745717412,0.006209890524726314,0.0005001950956570012,9.6837233286029e-07,1.0493885443830617,1.156611606109698
2026-07-23,0.027059738565892368,0.07724708561094148,0.00691565526771587,0.0005290287310798067,5.185483441199568e-06,1.0499437010731063,1.164610333256192
2026-07-24,0.021976662713165538,0.07530059411935,-0.10790955891028542,-0.008128573634338878,2.9197372373872267e-06,1.0414091563870234,1.0389377458921558
2026-07-27,0.022158300628096487,0.07120057268217594,-0.1102146795121679,-0.007853498331404599,6.150032155761085e-06,1.0332304513150283,0.9244315551955578
2026-07-28,0.020323718800687892,0.06812619366849765,-0.14248609405193124,-0.009711646806970156,4.611568520517445e-06,1.0231960821016504,0.7927129136773905
2026-07-29,0.021621599687436658,0.06280218482399397,-0.07317762977830489,-0.004603701043585664,7.98601326675552e-06,1.0184855932306862,0.734704061559825
2026-07-30,0.03551123024980133,0.058580364736892133,0.25993956038547483,0.01522102152679786,6.332730130652751e-06,1.033987984369984,0.9256827123351088
2026-07-31,0.03555841378581866,0.059595857651627816,-0.05088440263758254,-0.0030340228556495876,1.5232393721035243e-06,1.0308508411929385,0.8785799004859997
2026-08-03,0.03583408518245871,0.063902630899376,0.06025534436917113,0.0038440148710663148,6.460159871622285e-06,1.0348134471563353,0.9315190349456156
2026-08-04,0.03542877814377431,0.06862567219438552,0.10837480493466756,0.0074302092756344555,7.084561942514271e-06,1.0425023276299474,1.0324722286507764
2026-08-05,0.03717258364251246,0.07442565319714078,-0.05401997730488495,-0.004029172068114917,8.699971504132896e-06,1.0383019063705161,0.9766981022911374
2026-08-06,0.03772429721181048,0.08050344789479458,-0.06806368011847475,-0.005488477617992078,9.11669204648069e-06,1.032603209596683,0.9102204350844721
2026-08-07,0.03556291109103673,0.08249147442434243,-0.036843108900506794,-0.003042224415373741,2.9820397943217808e-06,1.0294617989010548,0.8766850844711883
2026-08-10,0.03786235183518918,0.08351155055915752,0.021209196426361876,0.0017696827654770002,1.5301142022226265e-06,1.031283619704287,0.8952788706317995
2026-08-11,0.03776890094415344,0.08569673274236445,0.026762634095902627,0.0022901925283234474,3.2777732748103946e-06,1.033645457744716,0.9192388914603112
